859, 55.904, 22.955
860, 69.871, 29.605
861, 53.953, 22.391
862, 53.860, 22.217
863, 53.807, 22.051
864, 53.807, 22.051
865, 54.778, 22.823
866, 55.008, 22.985
867, 53.807, 22.051
868, 63.350, 25.420
869, 53.807, 22.051
870, 69.703, 27.701
871, 53.875, 22.002
872, 53.807, 22.051
873, 53.981, 21.984
874, 53.846, 22.185
875, 54.207, 22.200
876, 53.827, 22.024
877, 53.823, 22.052
878, 53.863, 22.195
879, 53.811, 22.010
880, 51.638, 20.634
881, 51.736, 20.909
882, 55.907, 22.041
883, 51.396, 20.648
884, 50.338, 20.758
885, 50.713, 20.173
886, 52.945, 22.158
887, 49.851, 20.779
888, 49.168, 20.623
889, 47.683, 19.814
890, 47.171, 20.088
891, 47.275, 20.112
892, 47.117, 20.061
893, 46.469, 19.929
894, 46.469, 19.929
895, 62.771, 26.458
896, 48.014, 21.773
897, 47.098, 20.445
898, 46.440, 19.887
899, 46.374, 19.619
900, 60.357, 25.170
901, 46.369, 19.627
902, 46.554, 19.471
903, 46.369, 19.627
904, 46.369, 19.627
905, 46.369, 19.627
906, 46.369, 19.627
907, 47.073, 19.881
908, 46.315, 19.679
909, 46.204, 19.740
910, 46.546, 19.826
911, 46.204, 19.740
912, 46.070, 19.594
913, 46.125, 19.652
914, 46.122, 19.455
915, 46.070, 19.594
916, 46.151, 19.570
917, 44.676, 18.393
918, 44.786, 18.467
919, 44.728, 18.501
920, 45.008, 18.725
921, 45.315, 19.847
922, 46.633, 18.049
923, 45.479, 19.173
924, 51.984, 20.847
925, 47.735, 18.279
926, 45.617, 17.980
927, 44.857, 18.596
928, 44.676, 18.393
929, 44.750, 18.448
930, 44.676, 18.393
931, 49.791, 19.797
932, 44.676, 18.393
933, 44.888, 18.576
934, 46.126, 18.772
935, 48.648, 18.530
936, 48.841, 19.990
937, 45.072, 18.470
938, 45.154, 17.916
939, 44.515, 18.164
940, 44.387, 18.118
941, 44.387, 18.118
942, 44.501, 18.374
943, 44.387, 18.118
944, 44.473, 18.334
945, 43.868, 18.538
946, 43.957, 18.929
947, 43.868, 18.538
948, 50.619, 20.885
949, 43.729, 18.002
950, 56.342, 24.505
951, 43.624, 17.300
952, 43.851, 19.262
953, 44.888, 17.070
954, 44.180, 17.375
955, 43.852, 16.878
956, 43.823, 17.716
957, 43.824, 17.442
958, 43.624, 17.300
959, 43.586, 18.993
960, 43.586, 18.993
961, 43.554, 18.694
962, 48.604, 20.353
963, 43.424, 17.987
964, 43.646, 18.019
965, 43.402, 17.951
966, 48.106, 20.934
967, 52.934, 21.099
968, 43.417, 18.095
969, 46.105, 18.106
970, 43.694, 18.316
971, 50.206, 19.339
972, 43.673, 17.825
973, 44.344, 18.455
974, 43.402, 17.951
975, 43.931, 18.387
976, 43.484, 18.040
977, 49.542, 21.040
978, 43.370, 17.864
979, 56.218, 23.986
980, 56.854, 22.216
981, 46.865, 19.534
982, 43.626, 17.944
983, 46.176, 18.865
984, 45.526, 18.850
985, 43.266, 17.864
986, 46.293, 19.707
987, 48.284, 20.641
988, 44.966, 19.503
989, 43.266, 17.864
990, 50.280, 20.169
991, 43.354, 17.924
992, 43.267, 17.947
993, 43.241, 17.793
994, 44.422, 18.457
995, 43.764, 17.840
996, 43.237, 17.782
997, 44.236, 18.475
998, 43.237, 17.782
999, 94.237, 41.990
1000, 84.286, 36.988
1001, 84.286, 36.988
1002, 77.548, 33.269
1003, 77.548, 33.269
1004, 78.341, 33.745
1005, 77.490, 33.243
1006, 77.418, 33.211
1007, 77.288, 33.151
1008, 77.368, 33.182
1009, 83.206, 36.573
1010, 77.288, 33.151
1011, 77.281, 33.146
1012, 77.261, 33.134
1013, 77.256, 33.128
1014, 77.258, 33.130
1015, 76.924, 32.959
1016, 75.320, 31.403
1017, 75.092, 31.567
1018, 74.955, 31.492
1019, 76.198, 32.076
1020, 74.671, 31.337
1021, 74.694, 31.357
1022, 74.674, 31.394
1023, 74.051, 30.550
1024, 74.051, 30.550
1025, 74.231, 30.698
1026, 74.229, 30.655
1027, 75.366, 31.902
1028, 74.259, 30.723
1029, 73.939, 30.499
1030, 74.001, 30.525
1031, 73.939, 30.499
1032, 73.654, 30.347
1033, 73.776, 30.416
1034, 73.654, 30.347
1035, 74.542, 30.834
1036, 73.602, 30.353
1037, 73.602, 30.353
1038, 73.429, 30.238
1039, 73.429, 30.238
1040, 73.472, 30.280
1041, 73.450, 30.252
1042, 76.486, 31.301
1043, 73.429, 30.238
1044, 73.629, 30.377
1045, 73.400, 30.241
1046, 73.905, 30.588
1047, 73.524, 30.023
1048, 73.724, 30.940
1049, 71.624, 29.571
1050, 71.620, 29.549
1051, 71.594, 29.528
1052, 71.594, 29.528
1053, 71.581, 29.543
1054, 72.000, 29.842
1055, 71.581, 29.543
1056, 72.015, 29.851
1057, 71.872, 29.756
1058, 71.540, 29.545
1059, 71.539, 29.550
1060, 71.539, 29.550
1061, 72.595, 29.696
1062, 71.534, 29.532
1063, 71.534, 29.532
1064, 71.874, 30.121
1065, 71.534, 29.531
1066, 71.142, 29.184
1067, 71.459, 29.402
1068, 71.142, 29.184
1069, 71.024, 29.135
1070, 71.019, 29.131
1071, 71.019, 29.131
1072, 71.019, 29.131
1073, 71.878, 29.934
1074, 74.682, 30.989
1075, 71.019, 29.131
1076, 71.428, 29.214
1077, 70.872, 29.145
1078, 71.321, 29.456
1079, 70.872, 29.145
1080, 70.999, 29.272
1081, 70.883, 29.178
1082, 70.872, 29.145
1083, 70.874, 29.148
1084, 70.921, 29.136
1085, 70.872, 29.145
1086, 70.870, 29.132
1087, 71.005, 29.220
1088, 70.870, 29.132
1089, 69.602, 28.199
1090, 69.602, 28.199
1091, 70.374, 28.482
1092, 69.596, 28.201
1093, 69.596, 28.201
1094, 69.632, 28.238
1095, 69.655, 28.211
1096, 69.596, 28.201
1097, 69.929, 28.450
1098, 69.684, 28.242
1099, 68.444, 27.866
1100, 68.490, 27.886
1101, 68.561, 27.931
1102, 68.444, 27.866
1103, 68.473, 27.909
1104, 68.441, 27.688
1105, 68.441, 27.688
1106, 68.754, 28.057
1107, 68.610, 27.774
1108, 68.451, 27.762
1109, 68.376, 27.686
1110, 68.332, 27.669
1111, 67.686, 27.280
1112, 67.919, 27.420
1113, 67.686, 27.280
1114, 67.774, 27.290
1115, 68.447, 27.952
1116, 67.707, 27.354
1117, 67.486, 27.134
1118, 69.624, 28.460
1119, 67.683, 26.989
1120, 67.524, 27.167
1121, 66.240, 26.261
1122, 66.659, 26.528
1123, 65.188, 24.879
1124, 65.233, 24.752
1125, 66.898, 24.296
1126, 65.188, 24.879
1127, 64.870, 24.815
1128, 62.582, 23.493
1129, 62.307, 23.584
1130, 62.093, 23.466
1131, 62.093, 23.466
1132, 62.093, 23.466
1133, 62.045, 23.447
1134, 62.045, 23.447
1135, 62.045, 23.447
1136, 62.112, 23.474
1137, 63.324, 24.108
1138, 61.728, 23.777
1139, 61.671, 23.749
1140, 61.390, 23.590
1141, 61.390, 23.590
1142, 61.390, 23.590
1143, 61.390, 23.590
1144, 61.390, 23.590
1145, 60.591, 23.284
1146, 60.591, 23.284
1147, 60.455, 23.252
1148, 60.455, 23.252
1149, 59.653, 22.581
1150, 59.556, 22.514
1151, 59.548, 22.512
1152, 54.837, 20.395
